is_correct,sum_list
True,13398;258;6200;-1363;-3244;590;2199;-2284;-648;-4587;-2739;-2864;-6429;2397;-2790;2177
True,1231;1146;-810;1495;3699;2465;-3504;-4414;-1397;-2669;1407;-968;11958;-5064;-2904;1331
True,1468;-1129;-853;-5035;15020;-942;1530;-1275;-4686;-3141;722;-1374;-1844;-2989;4307;1757
True,-2359;-3003;514;10820;152;41;319;387;-3111;234;-3753;-566;-1883;-1939;2406;2767
True,-1074;-560;10532;-1563;-49;2034;-1594;-1505;2966;-2077;2457;1737;464;-4092;789;-4661
True,-1488;1536;3175;-1579;-701;160;-4897;15278;2270;3253;-3071;-4578;4235;-3233;-1308;-8089
True,2116;17451;3188;-2556;-160;-4004;-1840;5225;-1510;-2680;-1552;-4601;-1706;-5987;-1141;-2754
True,3089;9105;-528;2057;-3514;692;-1634;494;521;-430;-1754;-1448;108;-5287;3601;-4839
True,-7130;-3179;9590;-2315;-3071;212;3271;-346;1171;-1916;2283;2387;-1738;2454;701;-3124
True,2136;-1982;-2635;4091;196;-4672;-3340;-4430;-1827;-5436;19124;-911;928;431;904;-6
True,-159;3439;2647;-4916;-2067;-5018;3957;-2285;-1909;-2907;-656;2275;-5573;15474;-4031;320
True,1234;4437;-7101;-2251;-321;-2318;-1828;-715;-2340;-2511;9799;-50;1577;-1201;-2493;-867
True,-6042;-64;-46;-238;-228;1119;-2936;-163;849;775;10558;1437;-2216;-625;-2444;-504
True,1004;2094;-1226;-1939;-1661;-4445;-3807;-265;-2548;869;1407;-1617;-2588;2674;-1408;15317
True,1234;16987;-403;339;-6935;-4350;-1206;-1984;-4581;5960;-2454;-1489;2368;636;-4864;-739
True,895;3138;-5121;1933;-2602;3955;121;-931;11032;1430;-591;-2186;-2890;-2745;1310;-2075
True,9025;3635;5602;3925;-4746;977;291;-524;-3088;-4342;-4085;-4341;-2819;1282;2032;-2776
True,2527;-491;-1463;2619;3051;2248;-2721;-4708;-3357;-3545;378;-198;14389;-6911;-323;342
True,1805;73;-1831;-4193;18461;-443;2901;-241;-4131;-4089;637;-3841;-2380;-3893;2111;1092
True,-3870;-3452;-1554;10363;1725;1237;-613;766;-3437;-1979;-4440;-2045;-2224;-2009;2411;1428
True,-3161;2012;12162;-759;1805;-294;4236;-5844;-39;-1115;698;-2140;5522;-1218;-2314;-6066
True,-1434;641;1678;-515;-3224;-2498;-6047;10698;4256;2216;810;-1782;1999;-2257;1246;-5422
True,-610;14984;-263;-2050;1916;-2683;-74;3404;-532;-3595;4511;-6432;90;-6701;-1752;-2334
True,7137;17028;5633;8088;1655;7344;3616;7573;-4879;-6035;-7602;-8756;-4144;-11243;-2244;-10324
True,-7927;-7811;15773;-1387;-3898;-1363;-51;1167;1721;-2461;-863;1595;588;3778;223;-2652
True,5735;-1076;-4427;2562;-2246;-4196;-4499;-5335;-3214;-1812;18710;-2466;1055;1886;2640;-949
True,35;2709;1628;-6586;60;-1065;1037;-3183;1444;-2336;756;596;-6239;15485;-4340;-1244
True,-6669;-1800;-9494;-7970;-4212;-6036;-6817;-6543;1043;3107;15095;2683;5805;5116;4591;3025
True,-2042;177;100;-507;-2565;-480;-576;2419;35;-560;16896;1665;416;-4473;-5097;-655
False,-1297;-3108;354;-1066;8555;9685;9286;16269;-1865;-5569;-3516;3231;-2653;-5163;-5241;4034
True,746;14584;3078;-2230;-5949;-3836;771;1585;-4814;2729;-1087;687;434;1198;-2435;-6534
False,362;-2783;11821;18127;-1199;-6192;-3146;-3380;362;-1627;-6260;-2428;-360;-2404;2361;661
True,13183;1778;8044;905;-4358;-943;3280;-2175;-917;-7863;-2144;-2446;-3717;-924;-1497;2565
True,2737;-1021;-1995;1241;-888;2957;-520;-5688;-2080;-4077;725;873;13273;-3146;-1278;2852
False,10966;-2454;15220;13797;-1105;-1427;-5390;-357;-133;-2105;-2968;-2547;-5006;-2656;-4131;-1434
False,995;-1645;-3246;2576;1860;-2809;-1376;-8918;3076;98;3886;-590;-1328;-1392;14918;-3332
True,-2968;1659;15709;-1611;-1688;-3895;107;-1201;-1424;-688;1763;-260;1955;-3367;343;-4527
True,-3023;35;2571;-2121;-962;-2991;-3755;14434;190;4274;-476;-2726;2622;-2154;511;-4516
False,-1761;3063;17186;-5766;534;-2850;-854;-26;-1728;-610;-4139;-3781;-1550;2118;-2742;2782
False,13676;-5382;1566;-1526;-2526;-1163;-3750;-2385;-2237;1948;725;-223;-4037;-932;-3675;-1023
True,-7760;-301;13237;-3451;-3510;-1227;2656;-392;2989;1498;-358;1983;-1408;-168;-376;-3416
True,3028;-731;-2350;1489;2441;-180;-7795;-2881;-4514;-5118;14425;-1339;2891;745;-454;-2600
False,-5558;1150;3005;-457;-822;944;-2950;-4873;-573;17741;-3836;-502;-5077;-725;712;-2430
False,-6106;3491;-3995;-4549;18501;106;-819;-5850;-1059;1341;920;-38;2747;2033;1551;1118
False,-1065;-347;-6411;-1349;1372;-950;-4100;16316;657;1651;-2083;-6277;3089;-94;-1039;282
False,847;-3099;4798;15205;2984;-4310;2818;-4366;-4543;-2544;-723;-3217;1527;-1255;-846;-2080
False,-3092;-1157;2821;283;-2400;514;380;-514;17673;-1163;-378;-651;-3165;1403;-3012;573
False,-858;-5658;1080;-1862;723;-3982;-1044;336;-1839;14465;122;1422;-2400;-1259;-2114;709
False,-4035;-1958;-5948;1559;808;-2468;-3276;-955;3649;19291;-3950;-1155;-1931;-2999;-2880;1756
False,1048;-2972;1290;167;16946;-5130;-7217;2714;-980;-1613;-1771;-4506;2176;750;-2939;-3327
False,2181;-3548;-4870;6653;2016;-1796;-2753;-1902;1156;-7528;3413;-7449;16700;-1909;3542;-72
False,732;460;-3339;3942;-506;1768;1955;-1106;-2844;4263;16838;-3404;-2777;-2957;-4475;-277
True,261;2099;15597;-900;-2256;3015;3620;338;-2615;2199;342;-3427;148;-3862;-1105;-5504
True,-1752;3789;4161;-2611;1036;-3350;-6578;14865;2534;597;-956;-915;2103;-3161;-457;-7416
True,577;13495;737;-2480;1224;-1179;-2838;2845;-71;-3221;1490;-3002;-962;-5590;-48;-779
False,10202;266;1855;-3962;191;1482;3408;-548;2044;-3190;-3566;-5674;579;1711;-3273;-6350
True,-4754;-1408;13032;2230;-3313;-5154;2132;1451;2408;-256;401;1492;-3201;282;2011;-4038
True,3680;996;-2353;2875;-845;-4391;-5254;-4325;-3219;-3147;17351;-2189;2042;3510;2165;-2370
True,-1355;4389;1164;-7548;-128;-2105;1127;-2826;697;-3032;1202;5327;-6164;14836;-2927;-1264
True,2470;1357;-4622;-1785;1011;-260;-2582;-25;-3785;-2526;9007;-2341;1554;-564;-1546;-1399
True,-1733;-2362;2424;-4519;40;769;-1838;-1348;2784;691;12569;2604;1819;-5308;-3424;-2387
True,-1158;1472;709;-2904;3246;-5429;-3009;-1497;-1000;90;-694;-628;-4808;3508;-2980;16538
True,1649;15119;2785;-1602;-7064;-3184;1158;-1991;-4891;2689;-4297;-1153;1569;1795;-351;-5581
True,888;1659;-4828;-1576;-4349;-1914;4127;-305;11913;179;-645;-883;-2090;133;-1695;-1717
True,12009;-1037;3365;2869;28;1711;383;-3301;934;-4550;-3656;-999;-2533;1689;-737;-330
True,1806;987;745;3048;2922;3400;-2846;-3211;-5023;-5811;-1251;-1345;15185;-7261;-2477;2826
True,1473;601;-1689;-2461;14977;-895;286;-1637;-3159;-3222;-489;-621;-2018;-3419;5333;741
True,423;-2171;513;11971;1169;-640;66;1168;-4492;-2772;-3061;16;3456;-1837;3913;4113
True,-2825;-759;14502;-3520;1113;1283;3295;3237;543;-1552;381;-1036;3329;1501;-820;-8296
False,-1678;1807;17887;-3814;-581;-1081;-7221;12982;2123;-953;-1268;-3440;3016;-4144;-1602;-9330
True,1198;16413;-606;-783;1433;-3113;-4627;4372;183;-3547;-1349;-3613;-1753;-6970;-1132;-2598
False,-1471;-2305;-1015;-4359;-1078;2883;-3129;526;2596;1420;-273;1739;16594;-2;-286;-2113
False,-5737;-4545;-2062;-2321;2320;-3594;793;7387;16131;-4940;-1245;-218;-776;-2876;-2140;5051
False,228;-549;-1944;119;-2154;-2152;-1539;-931;-3634;3;-2198;17532;-518;-330;-2043;-928
False,22529;-1091;-2026;2771;929;-2276;-1755;-1143;-1952;-223;684;214;-257;200;-7431;-3341
False,-392;-171;-3617;-3099;-2014;303;-6134;3003;-1316;2868;1070;12427;-4116;937;-659;-3656
False,-1332;-121;-2159;441;873;413;-1028;-424;-636;-7347;1344;1513;-5413;-1229;-2872;16796
False,-29;-560;-2227;4290;-1661;-2755;-2734;-984;-3829;633;-2746;8365;122;2143;16917;-2858
True,1082;13746;590;159;-6728;-4113;191;-2140;-3388;4308;-3605;-1459;2441;-1257;-654;-4590
False,2335;-1774;2448;-2263;295;-5485;1464;-1062;-2572;-2285;-793;2174;14021;-6547;-2377;-491
True,11735;1039;5732;1559;-2314;2856;2156;-5656;-1735;-7083;583;-3193;-4580;1254;-2801;-372
True,230;-2690;-2228;1049;1010;2801;-5947;-6199;-4087;-5386;-1385;-1748;14291;3907;7022;2841
True,1615;-916;-2566;-3020;16769;-616;1898;-1302;-4105;-2874;930;-1673;-3994;-4729;5027;566
False,2592;-2819;-4279;2290;-1866;1292;140;3406;-7506;12985;-1915;-3449;3127;-1806;-3050;-812
False,1630;15819;-1516;-1393;7243;-538;-2075;-361;-780;-384;-4480;-2802;-4314;-281;-304;813
False,-582;-3842;2311;750;11175;-1330;-54;5309;-1811;-421;-5669;-1849;14609;-3905;-2384;-315
False,-2048;-3050;1763;14349;341;647;-6332;3198;-4717;-1490;2756;-1192;2903;-2093;-1592;-5051
False,-3240;-2209;-1674;303;-1363;147;-7018;-2555;12104;279;-86;-1764;1881;-1748;-2264;-86
False,-5603;-1607;-4247;935;-3175;-1858;563;-1871;3460;4262;-242;-5210;833;-329;13681;2027
True,10856;-4586;-540;3732;-1267;-5246;-8385;-6497;1368;-5490;14769;-4655;2148;1169;-1185;-3204
False,-2286;2535;-3454;-2930;1454;-140;-4617;3914;-2933;-4571;-1182;14592;-559;-2084;-2317;-1149
True,-3825;-220;-3291;2812;-6153;-2578;-1990;-1164;1110;-953;15171;-741;296;866;-742;-1770
False,19;-3222;-3305;15662;19;2886;-2870;-1079;519;-1236;-1665;-3143;1774;-1155;-3385;-2662
False,-2113;2179;-1620;-4112;-5326;1264;-2633;-1732;-2440;256;13767;2169;-3182;3207;123;-2730
False,2716;4919;4883;1821;-1676;3942;15242;110;-5399;-7699;-8047;-9834;-1252;-1977;-968;-5186
False,-2055;-1004;-3694;5393;4788;2125;136;-284;61;-2776;407;1293;-3140;16612;-6675;3117
False,2082;-1891;-3130;408;-1829;-6044;-3169;1966;-1060;-2158;1079;-1928;4394;4597;1880;16676
False,-3940;6205;-2146;-4203;-1421;1786;2540;569;252;2807;2633;4950;-5882;-5864;-1064;20006
False,793;-4659;2924;-3639;-340;-6002;15477;872;-2839;2238;-3576;-6473;5089;-514;-3045;-3024
False,-1806;-2384;-2264;-5163;-6016;-3500;1346;-2229;-2597;979;15344;-1805;471;1086;729;3871
False,1811;512;-877;-4193;1728;1752;-1203;-3786;-2410;-3244;-3059;-396;-8922;21982;-485;873
True,-3961;-537;-1459;-1902;2382;-4088;-11345;14617;6383;2994;-1574;-673;34;2307;5165;-5032
False,601;-689;-1513;-347;5411;1045;-4212;343;-3333;2301;15470;2807;-17;-1738;-904;1222
False,-6333;-2753;-4272;-10668;6363;-3061;-4669;-3977;5441;13604;388;4978;-2802;-1068;110;-4050
False,-147;-511;2603;-1031;-2358;-1621;1950;-4187;-766;-5140;3041;1731;-3608;983;-766;23703
False,-878;21746;-8172;-3451;-3959;-3029;-4432;-5841;-4951;389;-2471;-1707;-972;-993;-965;2778
True,-5841;3275;12748;-1636;-4474;-6308;-3228;-8432;-102;-3348;-3202;3728;-889;19626;1746;-4220
False,1708;-3569;1944;-9948;15890;-4900;6365;-7624;-1860;-8986;-1436;-5927;4384;3126;-1369;-6373
False,-5731;-1041;240;-2071;2164;-11345;1287;-8117;-277;1122;1374;-3392;15242;1310;1767;7471
False,276;7522;392;-3038;20885;3981;-2843;-4322;-6952;-2112;-572;-3306;-2777;-4271;-4520;-3337
True,2616;21599;1751;-1430;-5642;-6677;-2545;-3466;-8477;2617;-690;-2502;3620;12883;-3022;-5439
False,-5207;-3487;1079;-2391;20221;-2329;-3963;-3442;-1686;-3644;-2458;-4912;9301;-3741;954;-3387
False,-3844;2904;-186;-12356;1186;21274;7162;3166;-2446;-3454;-5035;1525;3635;-1154;-2440;1133
True,1929;254;237;-548;398;4219;-3743;3152;-2373;-2359;2893;-4195;16658;-6691;124;-1954
False,-3470;1709;-3366;2646;1682;-115;1;-1098;227;-3682;-1065;-2946;1466;20457;-5854;-1295
False,3015;-1228;-2260;-2041;-4851;-5760;-42;-2452;-3179;12517;9364;-2889;437;1683;2096;23498
True,-2025;441;14628;-1572;554;-1223;876;-1380;1504;-1471;100;-1510;1658;20;-1598;-5706
True,-3135;1489;5211;-3754;-3032;-3675;-8102;13742;3437;939;681;-2060;5216;-1950;-1339;-6603
True,117;17676;3334;-4067;2260;-2321;-2930;3802;-2003;-3744;1971;-5104;-1675;-4673;-1081;-724
True,280;10649;361;814;-4232;1860;-456;1700;1961;503;-3500;-3751;1368;-6296;4014;-3148
True,-5301;-3510;12034;-3230;-1353;-3873;2697;1196;492;581;1120;3373;269;-832;-1021;-2064
True,2113;-208;-1319;2312;2604;-215;-4503;-1458;457;-3247;15371;-3166;-1028;-571;-140;-4440
True,-918;1479;1539;-6551;1783;-1456;3932;-2617;-332;-1703;1695;2336;-6807;15500;-204;-1831
True,-297;2745;-6116;-1487;795;-2186;-1259;-791;-3231;-1578;10442;-1652;2512;949;-1752;-1110
True,-1115;899;-589;-5106;-765;3856;-591;-673;-107;-529;13486;1643;-2032;-4589;-4881;-1627
True,-867;1833;1716;-1013;893;-3878;-6246;-1592;51;-475;4065;-2140;-4257;2467;-1471;14961
True,487;15363;3318;-1459;-5630;-3660;-47;-2314;-5113;4322;-3689;-349;3769;1379;-3791;-3492
True,1038;1421;-6674;-1093;-3099;1672;2569;-312;12291;233;-132;514;-2797;-2135;-104;-835
True,11778;1803;5766;-893;-1170;-3027;2403;-3515;290;-6785;-4463;-719;-1513;1865;-314;-1651
True,148;-524;-2044;80;3277;1070;-2342;-5312;-3395;-5005;-971;-1622;13892;2342;-2681;3911
True,538;-87;-1352;-1539;15993;-1084;636;-2809;-5767;160;-1238;-2965;-3127;-2857;4461;1613
True,-2772;-3326;-1361;12029;217;1394;1827;-207;-5773;-251;-4492;-467;-1362;-1358;2486;1638
True,1149;-689;14420;-2095;-1036;-543;315;-1214;-271;-2167;601;-1652;1811;-2001;-2217;-6046
True,-2303;763;3253;-2447;-1725;-1959;-6577;17750;4789;2202;-1105;-2354;4315;-2740;1130;-6910
True,339;15650;908;-2942;1910;-1935;-6017;3907;499;-2562;1124;-4163;-856;-4890;62;-402
True,569;9908;-893;882;-3872;3304;-3527;2004;1587;731;-2406;-2972;-577;-4442;1963;-3374
True,-6865;-4168;14710;-2462;-550;-46;1172;1119;3897;-1117;-1254;3400;-5202;-204;2058;-3083
True,2565;830;-2781;4255;258;-3000;-4645;-2800;-4338;-4811;16559;-4048;851;1410;424;-1427
True,-1151;1479;1537;-5241;-1658;-1147;1501;-2325;-386;-1234;141;4201;-5524;16087;-4420;674
True,-157;2849;-3985;-678;-518;-1068;-1604;-117;426;-1724;9788;-1951;-601;217;-1912;-1368
True,-1890;-568;817;-4351;-486;725;-3910;-1795;2245;1683;14137;1984;1695;-4446;-3395;1844
True,71;3255;1585;-920;-530;-5582;-2574;-845;-2952;-2014;1838;-3074;-4012;2286;-1411;15089
True,893;15831;1542;-724;-5340;-3371;-443;-772;-3966;4232;-2913;-2210;1840;772;-749;-4647
True,1168;473;-6992;-1950;-3184;3704;19;130;9692;755;773;-1612;-2179;-1051;1314;-1525
True,12641;12;5086;-2524;-1095;1633;2962;-2023;157;-7860;-533;-2701;-4453;1221;-1877;-3440
True,1595;-2244;-115;1516;3454;2463;-4825;-5553;-3692;-5467;67;-23;17471;-630;-2611;1807
True,1550;-1472;-1858;-2568;15723;-794;1491;-1949;-3621;-3663;779;-1570;-2884;-3387;4314;2014
True,-1986;-4659;-223;10806;1107;-631;1089;-56;-2488;-4;-3295;515;-1103;-2313;2996;-76
True,1001;4405;14522;-879;1827;-653;2133;372;-1619;-2090;-1943;-3548;-565;-3347;-4835;-4605
False,-648;-314;-4954;-408;-1962;-1377;-1378;-3307;12751;-1718;-3738;-3565;226;-2266;-5321;8062
False,-1414;-3578;334;602;-1195;-2652;-1306;2212;5942;-4577;-397;13971;-2323;-695;-2423;-5177
False,-795;-887;-2404;-7969;-1591;-418;2731;-6671;5197;-431;-183;-1816;-2043;1965;12206;-1321
False,-118;2698;-1369;-2995;3044;-1973;16016;-3058;177;-1119;-39;605;-5079;-2721;-756;-2178
False,-5573;685;-3084;7;-1144;-4108;12668;3183;502;-174;-3337;1686;-3802;-2236;-4364;-3496
False,-4503;1418;-4861;-4270;-5527;-6707;-1743;1583;1066;1454;2747;1689;1191;2632;15531;-4494
False,2364;-1585;1697;-6567;-6520;-4284;14146;2662;-4138;-3747;552;-4574;3840;-739;-2734;-4655
False,-3482;674;21393;1652;-1326;4;-4284;-1659;-3625;1320;-185;-4036;-4339;1195;-833;1494
True,83;1452;-964;-2961;-911;-7234;-6209;-4516;-531;-384;1307;850;-162;6389;1485;17300
False,-4203;-4226;-5414;4740;-1182;-4515;-2914;-1075;-966;-2490;9176;19840;-3950;-1149;-4009;1179
False,14504;-1931;-1903;8177;-893;-1911;-490;3977;-4180;1873;-4358;-510;-3324;-2128;-4704;-1148
False,-2816;3135;-1394;12846;820;461;1406;-2348;699;-4754;2943;-4324;-1937;-6000;1615;-655
False,-81;-1808;-1158;193;-1896;14976;4900;-1523;-2766;-5090;-3064;741;-1026;-2391;-2696;-1423
False,-3773;2909;6733;-1790;-5257;17378;-1827;3832;-3068;-2871;-3407;3923;-5831;-2123;-2485;-2417
True,-1763;-4839;-3760;16976;-642;-1125;-1079;36;-5086;-1249;-1767;-1639;-1810;-1500;1595;582
True,-1841;2862;11095;-2354;-21;-2143;2099;-42;-3258;-2303;157;-936;701;-1114;-2121;-4319
True,-3107;214;1059;-2444;3226;-1050;-5972;12560;960;5909;-1360;-2565;3080;-2943;-449;-6852
True,922;17570;1414;-3350;1092;-4738;-4215;5903;-481;-3054;1384;-5268;-235;-3363;-130;-440
True,-8;10937;287;1117;-3628;613;-2264;2271;1341;-422;-2425;-3413;1042;-5391;4452;-4607
True,-4877;-3845;14032;-3303;-2308;-4551;3226;2008;1962;-465;-130;6058;-2780;735;-747;-3096
True,2467;85;-3405;1296;-484;-3334;-5742;-4876;-2453;-1330;16314;-2399;1781;2302;3740;-2873
True,-2742;3467;2898;-6374;-961;-153;784;-2600;705;-1555;-413;2668;-5388;15597;-3343;20
True,-124;2405;-6074;-1572;1554;-7;-1570;-274;-2878;-2995;11337;-1579;1111;-894;-1410;464
True,-3801;-589;-3047;-4488;-118;2844;58;1584;-627;1706;12021;67;1504;-2678;-2195;-650
True,-321;-1127;1244;-3808;-1748;-6791;-3817;-2229;199;2260;2451;-3247;348;1718;-1821;14915
True,2626;16399;-220;-1072;-5203;-2719;2444;450;-5387;3275;-3521;-1142;2382;2602;-4050;-6529
True,768;452;-6698;-1231;-4099;1010;626;877;11029;316;298;-273;-2221;-1497;1346;-1350
True,11335;-1238;3196;1374;-1805;382;2399;-1172;169;-6203;-2584;-2226;-3726;1636;-477;1559
True,1071;-1159;-1628;-744;3296;2188;-4174;-7660;-2117;-1719;3956;849;16930;-5679;-1694;1805
True,3425;-817;-2319;-2249;16868;-1218;3555;-4426;-4976;-3645;1938;-1892;-4768;-3138;3379;2264
True,-2076;-4386;-1979;10558;-270;-232;575;824;-3590;-194;-3545;-1095;-140;-1299;1933;1770
True,3697;1173;12516;-4299;287;-3224;2574;-3319;-5142;-2377;-1134;-1865;996;4009;275;-9445
True,-956;-204;3875;-1703;-1849;-2592;-8018;13735;2048;829;-716;-3313;2106;-3958;615;-8720
True,1553;15682;2344;-1522;1120;-4376;-4026;2841;311;-3204;-342;-4379;-2266;-5188;-966;497
True,-1655;10522;-3710;-2672;-1399;952;260;-572;-1395;-5767;-123;-1049;697;614;-77;374
True,-4642;-4730;14333;-457;-4419;-1618;2963;691;-886;963;35;1750;-3159;5021;-604;-1239
True,1838;427;-2666;2373;1579;-2753;-4002;-4627;-4011;-5035;16124;-2075;783;3613;492;-2327
True,-460;4078;2519;-6213;-82;-2223;2084;-457;-690;-3079;1665;4282;-5142;15971;-3637;-963
True,-1229;1362;-4445;-1496;925;-1634;-815;-1422;-2958;-2409;10931;-1817;1623;-502;-266;-2771
True,-1870;408;-252;-1921;-2876;3127;-3030;4116;-1776;219;13556;794;757;-2075;-5962;1423
True,156;1094;-658;729;-709;-4948;-2182;157;-575;1620;2643;-1812;-6335;568;-1758;13597
True,1225;14828;982;-859;-6722;-1804;1121;50;-3865;4351;-3370;-2382;2557;-142;-1109;-6968
True,1425;670;-7298;-674;-3760;923;651;1468;10159;-136;-1917;469;-1291;-1840;3364;-560
True,11034;-1107;9195;-1586;-1910;-180;3715;-1887;-800;-2111;-5249;-4694;-143;-685;-3114;-1581
True,267;-2194;-1315;-1106;2631;1870;-4235;-6540;-2033;-154;599;2665;14594;-5167;-3381;6106
True,2023;-1072;-1826;-1617;16872;-1814;3068;-470;-3708;-3710;1479;-1379;-3444;-2097;4940;2094
True,-1227;-2038;38;9742;1211;-1569;-623;2271;-4473;173;-3235;-1481;-1177;-1622;1783;2275
True,-1215;1465;14856;-1973;243;-706;3168;59;-1975;-1694;1081;-2179;628;-2664;-978;-8770
True,-3003;-690;2990;-3083;-3248;-3550;-5796;14929;2231;2899;-246;207;3889;39;-28;-5940
True,-154;15660;1463;-2996;2329;-3562;-4994;5221;-220;-2942;252;-4994;855;-3864;-15;-1802
True,-627;10553;231;995;-3740;1883;-397;2712;842;-434;-1291;-1568;3108;-6353;4483;-4006
True,-2209;-3575;14061;-1978;-1908;-1797;1051;2593;451;-1263;-1538;2043;-3575;2820;-887;-4546
True,72;-2190;-2809;328;1556;-1258;-5679;-6025;-3221;-2788;17078;-1855;174;3630;-1038;-2654
True,-2506;3045;1341;-5387;-1684;-2813;1727;-1063;-643;-2487;1665;5239;-4398;16017;-4034;-1481
True,120;2386;-5294;-954;1272;-958;-1166;-1592;-3081;-1089;10059;-1766;1823;337;-1880;-1670
True,-3102;1353;-730;-4353;-17;4136;-3561;666;4343;-2823;15254;2296;71;-5271;-9232;-1038
True,-2334;-257;-2911;-2863;881;-3390;-2147;-2805;-923;3452;1606;-1190;-3146;2511;-1357;15302
True,1187;15033;2182;-797;-5375;-2745;681;-844;-5839;4664;-1384;-1187;2488;717;-2713;-5469
True,206;3097;-6127;-1325;-4009;1356;3139;-742;10290;232;-297;-951;-2068;-675;2186;-3011
True,12634;-440;4899;-1889;249;2021;1259;-1217;1082;-6532;-2677;-950;-3555;1496;-1398;793
True,1256;-3236;778;2737;281;955;-4930;-6846;-2726;-4680;-811;118;15446;1906;-2845;3727
True,750;-1465;-1605;-3573;16587;-1943;2347;-3509;-3151;-1205;1121;-217;-3691;-4627;4682;853
True,-2675;-2557;-2483;11347;-31;679;-795;869;-2661;-212;-2830;-146;-3;-1730;2420;2861
False,13209;-2806;-3708;161;-876;5128;-1797;-1798;-1255;203;-229;-758;-2633;-2100;546;-929
True,-2210;163;3369;-1702;-214;-616;-4386;17782;3168;2493;-1690;-3339;1586;-2810;-1134;-8407
True,-879;14250;-647;-2240;217;-2299;4636;3599;-1038;-2561;1012;-5306;-909;-6166;-1173;-1242
False,-4468;-705;-2715;-3455;839;17407;-1108;-220;2086;-3093;1249;-1488;361;-600;-2435;-2475
True,-3127;-5501;13496;-671;-2999;-3435;1554;-701;1468;956;-1087;3957;-2581;481;2808;-4095
True,2403;-82;-2473;3252;709;-2907;-4815;-3609;-2419;-4123;17141;-3190;1997;2126;-316;-4222
True,-1221;3900;8871;-7455;-981;-4756;726;-1900;-670;-3706;-1258;2543;-6168;15516;-4747;-317
False,-1675;15051;-1306;2385;-5463;-2329;-4323;600;-6030;-5283;1806;-492;-60;-381;1389;144
True,-120;-286;-2380;-6588;-2368;1558;-3872;-316;1651;1726;13637;1749;909;-2924;-3175;2708
True,4626;3375;1795;-1537;-1663;-5444;-2727;-2336;-2223;-1473;1721;-3780;-3069;543;-3680;16734
True,839;13537;1226;-2022;-4695;-3811;-631;-1892;-6946;1506;-2563;-1815;1216;1076;5676;-4409
False,1746;-201;-745;-3685;-740;205;204;4476;-4062;11496;-2206;-2532;-1408;-3495;-2310;683
False,-2632;-831;-3217;-1590;-588;1211;1720;-3782;-3684;-685;268;1888;1416;13133;-561;-2089
True,1005;122;-2162;758;1412;1746;-4899;-6366;-2612;-2429;1427;761;17454;-1010;-2577;-149
True,645;-841;-1240;-6109;15081;5569;1143;-2581;-4091;-2256;142;-2114;-3874;-4198;4820;393
False,-2021;2160;-1389;-1522;-621;-1536;2468;-1318;-4210;1499;-2593;940;12262;-1438;-1909;152
False,-1598;-1262;879;3045;-4135;-2283;-2243;313;1231;-889;1848;-3503;543;15440;-2859;-481
True,-1287;-875;101;2045;812;-1104;-3353;14089;20;-2540;-2282;560;-1424;1876;-1627;611
False,-733;-4369;4770;4227;-1085;2572;-5282;3270;-7674;-1600;-13;-3186;18064;-2694;-605;-5616
False,18055;1592;-5538;-1322;-2592;-4206;-2439;820;-1843;-1119;-4545;-867;2109;-2730;734;827
False,-2068;-1548;-3389;-2648;-2214;630;872;-1864;-682;15363;-434;584;-2918;-1153;3685;-720
False,-172;-4068;-1783;-2791;1101;1433;-249;-2438;2159;-4456;-223;801;695;-3089;1774;17875
False,-1491;1665;-448;821;-3030;-5773;-1402;4561;-4095;-884;486;-3225;-4509;-41;15331;-215
False,2063;574;1327;-2187;-938;-459;6623;-680;15537;-1277;-1540;-3319;-4390;-2048;-2628;-2839
True,-2894;-726;2512;-2697;234;3085;-5912;2173;-2057;358;11883;2192;-362;-3421;-4581;800
True,-188;2226;265;-3455;-1666;-6918;-4772;-793;-1653;-485;1063;-921;-765;2449;-1339;16069
True,3487;12502;1237;-1945;-5177;-5517;2170;-3595;1737;2047;-1333;-3555;-1369;-292;-2900;-6880
True,912;1494;-7451;-740;-5888;4700;-94;-395;11782;526;1978;-94;-1161;-2450;1480;-2331
False,-10007;-1156;-742;-1739;-1563;377;2454;-509;-4081;500;2126;1333;-2336;-974;-2505;16551
True,1729;-660;-473;2018;2447;1695;-5843;-6728;-3073;-5750;499;-221;17107;-4703;-1519;1515
True,830;-1871;-2875;-3540;14573;-512;1934;-3265;4205;-2676;1274;-1578;-526;-3817;3298;693
False,-5929;-516;-814;-1782;823;-5185;-1657;2307;39;-1661;-6003;22158;165;-308;2670;-940
True,-4862;2543;11757;-2085;-814;-1347;648;-156;-676;-2680;2019;-1541;4136;-594;1056;-7138
True,-553;191;2349;-3087;936;-2606;-2612;14155;3237;761;-1228;-1668;3874;-2671;251;-7818
True,848;15600;502;-4447;2373;-2528;-3711;5276;-393;-1342;405;-4880;-8;-5954;-656;39
True,1606;11468;1313;1217;-4453;1250;-1640;2365;85;93;-2579;-3603;882;-6853;3147;-4152
True,-5536;-2536;13727;-1326;-3015;-3285;1848;-1266;641;-3329;-342;5238;2198;-636;325;-3203
True,2550;-1680;-636;1698;1996;-1686;-5000;-2283;-1717;-3433;14518;-2835;-169;-119;-6;-2997
True,-550;869;1897;-6338;354;-1464;2973;-859;-1014;-4329;158;6270;-5762;15369;-4593;-256
